@timestamp,Ciscoasa,Dicompot,Honeyaml,Medpot,SentryPeer,Abdhoney,Conpot,Cowrie,Dionaea,Elasticpot,H0neytr4p,Heralding,Ipphoney,Mailoney,Miniprint,Redishoneypot,Wordpot,Honeytrap
2025-07-25 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 07:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 11:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 12:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 16:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 07:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 11:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 12:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 16:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 07:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 11:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 12:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 16:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 07:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 11:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 12:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 16:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 07:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 11:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 12:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 16:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 07:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 11:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 12:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 16:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 17:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 19:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 20:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 21:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31 23:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 01:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 02:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 03:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 07:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 11:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 12:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 14:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 15:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 16:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 17:23:04+00:00,1357,9,31,0,0,9,2,867,135,0,53,12169,9,18,15,46,70,4331
2025-08-04 20:59:46+00:00,464,0,7,0,23,3,1,3081,28417,0,36,11725,8,27,0,19,185,2543
2025-08-01 18:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 19:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 20:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 21:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 22:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01 23:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 00:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 01:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 02:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 03:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 04:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 05:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 06:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 07:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 08:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 09:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 10:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 11:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 12:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 13:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 14:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 15:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 16:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 17:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 18:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 19:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 20:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 21:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 22:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02 23:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 00:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 01:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 02:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 03:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 04:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 05:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 06:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 07:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 08:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 09:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 10:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 11:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 12:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 13:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 14:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 15:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 16:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 17:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 18:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 19:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 20:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 21:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 22:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03 23:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 00:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 01:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 02:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 03:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 04:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 05:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 06:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 07:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 08:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 09:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 10:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 11:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 12:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 13:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 14:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 15:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 16:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 17:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 18:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04 19:23:04+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04T21:11:58.000Z,445,0,17,0,21,3,9,2892,27930,0,34,9743,8,23,0,19,172,2600
2025-08-04T21:13:30.000Z,442,0,17,0,21,3,20,2873,28528,0,37,9209,8,23,0,19,175,2595
2025-08-04T21:15:53.000Z,452,0,17,0,21,3,20,2832,28562,0,30,8992,10,23,0,19,177,2616
2025-08-04T21:24:07.000Z,418,0,17,0,19,3,31,2641,28671,0,42,9460,12,17,0,19,169,2542
2025-08-04T21:26:09.000Z,391,0,17,0,19,3,30,2607,28261,0,42,9562,11,16,0,19,169,2580
2025-08-04T21:28:39.000Z,396,0,17,0,19,3,30,2558,28368,0,40,9695,11,16,0,3,41,2571
2025-08-04T21:30:55.000Z,369,0,13,0,20,3,30,2358,28023,0,39,9828,11,16,0,0,36,2583
2025-08-04T21:32:41.000Z,360,0,12,0,31,4,30,2195,28124,0,92,9921,11,16,0,0,35,2623
2025-08-04T21:35:07.000Z,395,0,12,0,31,3,31,1973,27555,0,108,10085,12,16,0,0,21,2640
2025-08-04T21:38:42.000Z,389,0,12,0,31,3,30,1660,27842,0,112,10239,11,16,0,0,16,2600
2025-08-04T21:42:58.000Z,445,0,10,0,31,11,30,1284,27893,0,117,10480,11,21,0,0,4,2700
2025-08-04T21:44:39.000Z,421,0,10,0,31,11,30,1145,27946,0,113,10585,11,12,0,0,4,2711
